Dia;Mes;Ano;FullName;TweetText;Link(s);Media;Retweets;Favorites;Followers;Follows;Listed
12;4;2019;Jair M. Bolsonaro;Parabenizo o líder do Governo, @MajorVitorHugo , pela vitória para os deputados junto à AGU. Sua gestão junto com ao Ministro conseguiu mudar o entendimento da liberação de recursos de emendas parlamentares OBRIGATÓRIAS que eram impedidas em caso de endividamento dos municípios.;;pic.twitter.com/Pk6JYv8uKv;3050;24872;4012385;332;4202
11;4;2019;Jair M. Bolsonaro;O decreto por mim assinado, que converte multas ambientais em medidas para recuperação do meio ambiente, permitirá agilizar a cobrança, além de prezar pela sustentabilidade. Mais uma missão cumprida em 100 dias de governo!;;;7004;58033;4012385;332;4202
11;4;2019;Jair M. Bolsonaro;MAIS UMA DAS LIVES DAS QUINTAS-FEIRAS COM O PRESIDENTE - 11/04/2019: mais algumas informações e realizações do nosso governo. Link no youtube:;http://youtu.be/xtyO5wr1b00;;2590;17469;4012385;332;4202
11;4;2019;Jair M. Bolsonaro;Daqui a pouco, às 19h, entrarei ao vivo pelo Facebook para, mais uma vez, levar a vocês algumas informações e realizações do nosso governo. Nos vemos lá! 👍🇧🇷;;;3453;32793;4012385;332;4202
11;4;2019;Jair M. Bolsonaro;A exemplo das economias mais avançadas, oficializamos hoje a proposta que consolida a autonomia do Banco Central, princípio importante que ajuda a fornecer estabilidade, eficiência e crescimento econômico. É mais um compromisso sendo cumprido!;;;4898;35109;4012385;332;4202
11;4;2019;Jair M. Bolsonaro;Hoje também assinei ato normativo para revogação de 250 decretos desnecessários, colocando em prática nosso compromisso de desburocratizar simplificar e desinchar o estado brasileiro, firmado em campanha. Vamos trabalhar para que o foco volte para o essencial em nossa sociedade.;;;7069;54389;4012385;332;4202
11;4;2019;Jair M. Bolsonaro;Oficializamos hoje, junto ao Ministério da Cidadania a criação do 13o salário para os beneficiários do Bolsa Família, recursos oriundos em sua esmagadora maioria de desvios e recebimentos indevidos. Grande dia! 👍🇧🇷;;;8358;55912;4012385;332;4202
11;4;2019;Jair M. Bolsonaro;Me solidarizo com o apresentador e comediante @DaniloGentili ao exercer seu direito de livre expressão e sua profissão, da qual, por vezes, eu mesmo sou alvo, mas compreendo que são piadas e faz parte do jogo, algo que infelizmente vale para uns e não para outros.;;;25066;173096;4012385;332;4202
11;4;2019;Jair M. Bolsonaro;Parabenizo @netanyahu pela grande vítoria e pela renovação de seu mandato como Primeiro Ministro de Israel. Bibi é um grande líder e seguiremos trabalhando juntos pela prosperidade e pela paz dos nossos povos, com base em nossos valores e convicções profundas.;;;4984;40059;4012385;332;4202
10;4;2019;Jair M. Bolsonaro;Em jantar com embaixadores de países islâmicos, dissemos que o governo está de braços abertos a todos. E esperamos que os laços comerciais se transformem cada vez mais em laços de amizade, de respeito e de fraternidade. Via @planalto;;pic.twitter.com/0bIYTms1Dz;4015;28160;4012385;332;4202
10;4;2019;Jair M. Bolsonaro;Este discurso você não assistirá na rede globo: Paulo Guedes explica os passos econômicos do governo Bolsonaro na Conferência Nacional de Prefeitos. Assista e entenda tudo, desde detalhes da Nova Previdência até concessões e gerações de empregos.;http://youtu.be/HoDILzoDYx8;;7896;37191;4012385;332;4202
10;4;2019;Jair M. Bolsonaro;Programa TechD destinará R$ 18 milhões para startups e grupos de pesquisa que buscam conectar universo empreendedor e o de pesquisa. Meta do programa é apoiar 30 projetos dos quais 14 devem ser das regiões Nordeste, Norte e Centro-Oeste.;;;4954;37421;4012385;332;4202
10;4;2019;Jair M. Bolsonaro;O @minsaude lança ação para ampliar horário de funcionamento das Unidades Básicas de Saúde.;;pic.twitter.com/zXjemzzfoZ;4322;26880;4012385;332;4202
10;4;2019;Jair M. Bolsonaro;O Hospital do Grupo de Assistência à Criança com Câncer recebe pacientes em várias fases do tratamento. É referência no atendimento de crianças e jovens entre 0 e 19 anos de toda região metropolitana do Vale do Paraíba, atendendo a população carente da região. @CAIXANoticias;;pic.twitter.com/mM3OLwIOSH;4207;29295;4012385;332;4202
9;4;2019;Jair M. Bolsonaro;"Paulo Guedes sobre reforma tributária: ""Vamos Baixar, simplificar e reduzir impostos para o Brasil crescer"". Trabalhamos para criação do Imposto Único Federal, mas precisamos da população ao nosso lado sem se deixar manipular por desinformações e “interesses” de terceiros!";;;12921;74547;4012385;332;4202
9;4;2019;Jair M. Bolsonaro;A @usina_itaipu gastou 45% a menos em passagens aéreas no primeiro trimestre de 2019, na comparação com igual período do ano passado. Não significam cifras gigantes mas sempre mostramos em qual direção queremos seguir: o enxugamento de gastos públicos.;;;6630;49106;4012385;332;4202
9;4;2019;Jair M. Bolsonaro;Sempre de coração aberto, desta vez falamos na Conferência Nacional de Municípios do Brasil.;http://youtu.be/QNuKT_AXmZQ;;3236;23321;4012385;332;4202
9;4;2019;Jair M. Bolsonaro;Nos próximos dias realizaremos um “Revogaço”, anulando centenas de decretos desnecessários que hoje só servem para dar volume ao nosso já inchado Estado e criar burocracias que só atrapalham. Daremos continuidade ao processo. Vamos desregulamentar e diminuir o excesso de regras!;;;10055;66106;4012385;332;4202
9;4;2019;Jair M. Bolsonaro;O governo do quinto maior país do mundo em pouco menos de 100 dias tem feito de tudo e fará muito mais para que a população sinta que está sendo atendida. Esta é a linha de nossos esforços. Assista o vídeo:;;pic.twitter.com/10wy7aCE1X;11262;56301;4012385;332;4202
8;4;2019;Jair M. Bolsonaro;08/04/2019 - Entrevista inédita cedida a @augustosnunes da Jovem Pan sobre temas atuais. Assista:;http://youtu.be/FSOAahACt_Y;;3844;23571;4012385;332;4202
8;4;2019;Jair M. Bolsonaro;Agradeço desde já pela honrosa homenagem!;;https://pbs.twimg.com/media/D3pxYY7WkAEeJJr.jpg;5524;39548;4012385;332;4202
8;4;2019;Jair M. Bolsonaro;Hoje, segunda-feira, às 18hs serei entrevistado por @augustosnunes , na Jovem Pan (TV JOVEM PAN).;;https://pbs.twimg.com/media/D3pT3jgXkAAWGO-.jpg;4197;30951;4012385;332;4202
8;4;2019;Jair M. Bolsonaro;Comunico a todos a indicação do Professor Abraham Weintraub ao cargo de Ministro da Educação. Abraham é doutor, professor universitário e possui ampla experiência em gestão e o conhecimento necessário para a pasta. Aproveito para agradecer ao Prof. Velez pelos serviços prestados.;;;9753;79660;4012385;332;4202
8;4;2019;Jair M. Bolsonaro;O alinhamento do Governo Bolsonaro com Israel teve algum impacto sobre as exportações com os árabés? o faturamento dos exportadores para o período foi o maior da história: R$ 2,3bilhões.;http://youtu.be/1O2ivSO1j_Y;;7499;47436;4012385;332;4202
7;4;2019;Jair M. Bolsonaro;👍🏻 RT @tarcisiogdf: Aviação civil já cresce acima de 6% comparada a 2018. Nos principais aeroportos, chegamos a níveis de 2011, auge do setor. Somos 5o mercado mundial, com potencial para 3o. Precisamos consolidar abertura de capital estrangeiro nas cias pra assegurar competição e equilibrar tarifas;https://twitter.com/tarcisiogdf/status/1114907589140258816;;3197;24877;4012385;332;4202
7;4;2019;Jair M. Bolsonaro;"Depois de o Datafolha publicar que ""Lula e Dilma são mais inteligentes do que Bolsonaro"", um pouco de como o povo me trata:";;pic.twitter.com/aOfzHM4PHR;11946;78421;4012385;332;4202
7;4;2019;Jair M. Bolsonaro;Kkkkkkkk;;https://pbs.twimg.com/media/D3jzMsiXoAI7FMt.jpg;9205;69894;4012385;332;4202
7;4;2019;Jair M. Bolsonaro;O @mdregional_br trabalha para o desenvolvimento sustentável na produção do cacau no Pará e na Bahia. Veja iniciativas interessantes junto de universidades e setores que desenvolvem trabalho nesta área. Analise as interessantes iniciativas e tire suas conclusões:;;https://pbs.twimg.com/media/D3jifwfWsAA4M_B.jpg;1903;13242;4012385;332;4202
6;4;2019;Jair M. Bolsonaro;A proposta da Indústria do cimento para a redução da emissão de carbono em quase 35% é discutida em Brasília. O ministro do @mmeioambiente , Ricardo Salles, participou do evento e defendeu a qualidade ambiental urbana no país. @TVNBR;;pic.twitter.com/4uIl6SNWOE;3420;25184;4012385;332;4202
6;4;2019;Jair M. Bolsonaro;Socialismo é para uma minoria de espertos viverem às custas do trabalho dos outros. De Cuba um brasileiro desafia os críticos do capitalismo a viverem com U$ 30 por mês.;http://youtu.be/Tk3VBRq4hQg;;7774;42763;4012385;332;4202
6;4;2019;Jair M. Bolsonaro;- O Colégio Militar de São Paulo começa a sair do papel. - Exército, Marinha, Aeronáutica e empresários de São Paulo, juntos na construção do CMSP.;;pic.twitter.com/TvO790g75d;7064;49234;4012385;332;4202
6;4;2019;Jair M. Bolsonaro;17 Conselhos da Pessoa Idosa receberam reforço para o trabalho. Kits com computadores, impressora e carro foram entregues aos municípios pelo Ministério da Mulher, da Família e dos Direitos Humanos nas regiões Norte, Nordeste, Sul e Sudeste. Mais faremos sempre! @DamaresAlves;;pic.twitter.com/83JgVVOq72;4324;28567;4012385;332;4202
